Fecha,Código Cliente,Sede,Tipo de Cuenta,Cliente Nuevo ,Neto,Iva
42879,D-957,Lleida,Cuenta corriente,Si,12462,0.21
42879,B-241,Lleida,Ahorros,No,1099,0.21
42879,D-608,Lleida,Fondo de inversión,No,7288,0.21
42880,C-723,Barcelona,Hipoteca,No,13363,0.21
42880,A-604,Barcelona,Plan de jubilación,Si,2479,0.21
42880,A-449,Barcelona,Plan de jubilación,No,8133,0.21
42880,D-505,Barcelona,Hipoteca,No,9164,0.21
42880,A-837,Gavà,Cuenta corriente,No,12047,0.21
42880,C-849,Gavà,Plan de jubilación,Si,12956,0.21
42880,B-847,Gavà,Fondo de inversión,No,1810,0.21
42880,B-935,Gavà,Cuenta corriente,No,5081,0.21
42880,D-126,Gavà,Fondo de inversión,No,11896,0.21
42880,A-473,Tarragona,Cuenta corriente,No,3517,0.21
42880,D-473,Girona,Cuenta corriente,Si,2326,0.21
42880,A-234,Lleida,Hipoteca,No,6011,0.21
42880,C-249,Lleida,Cuenta corriente,Si,5443,0.21
42881,D-379,Barcelona,Fondo de inversión,No,9295,0.21
42881,D-766,Barcelona,Cuenta corriente,No,13714,0.21
42881,B-847,Barcelona,Ahorros,No,8443,0.21
42881,A-873,Gavà,Fondo de inversión,Si,2112,0.21
42881,D-543,Gavà,Plan de jubilación,No,6761,0.21
42881,A-828,Tarragona,Cuenta corriente,Si,5203,0.21
42881,D-611,Tarragona,Plan de jubilación,Si,6893,0.21
42881,C-539,Lleida,Cuenta corriente,Si,11296,0.21
42881,D-215,Lleida,Cuenta corriente,Si,2006,0.21
42882,C-702,Barcelona,Cuenta corriente,Si,6157,0.21
42882,C-881,Barcelona,Hipoteca,Si,8255,0.21
42882,A-649,Barcelona,Fondo de inversión,No,11918,0.21
42882,A-811,Barcelona,Cuenta corriente,No,8084,0.21
42882,B-460,Gavà,Plan de jubilación,No,2267,0.21
42882,D-994,Gavà,Ahorros,Si,3090,0.21
42882,A-300,Gavà,Hipoteca,Si,1641,0.21
42882,C-950,Gavà,Cuenta corriente,No,10809,0.21
42882,A-490,Tarragona,Fondo de inversión,Si,9092,0.21
42882,A-148,Tarragona,Fondo de inversión,No,3004,0.21
42882,B-314,Girona,Hipoteca,Si,13808,0.21
42882,C-883,Girona,Fondo de inversión,Si,8469,0.21
42882,C-875,Lleida,Hipoteca,No,9112,0.21
42883,C-321,Barcelona,Fondo de inversión,No,1916,0.21
42883,C-200,Barcelona,Cuenta corriente,No,4513,0.21
42883,B-670,Barcelona,Fondo de inversión,Si,9753,0.21
42883,D-924,Barcelona,Plan de jubilación,Si,7042,0.21
42883,A-172,Barcelona,Hipoteca,Si,6911,0.21
42883,C-131,Barcelona,Plan de jubilación,No,7698,0.21
42883,A-366,Gavà,Hipoteca,Si,4844,0.21
42883,C-931,Gavà,Fondo de inversión,Si,3571,0.21
42883,A-768,Tarragona,Plan de jubilación,No,14542,0.21
42883,B-690,Tarragona,Fondo de inversión,Si,14999,0.21
42883,D-304,Tarragona,Ahorros,No,7278,0.21
42883,D-968,Tarragona,Fondo de inversión,Si,5735,0.21
42883,B-516,Girona,Ahorros,Si,8594,0.21
42883,B-221,Lleida,Plan de jubilación,Si,7371,0.21
42884,D-454,Barcelona,Cuenta corriente,No,14964,0.21
42884,B-805,Barcelona,Cuenta corriente,Si,3612,0.21
42884,A-784,Barcelona,Ahorros,No,5266,0.21
42884,C-940,Barcelona,Cuenta corriente,No,5819,0.21
42884,B-174,Gavà,Ahorros,No,8370,0.21
42884,C-263,Tarragona,Hipoteca,No,11737,0.21
42884,C-539,Tarragona,Hipoteca,No,4431,0.21
42884,D-230,Tarragona,Plan de jubilación,No,1369,0.21
42884,C-589,Girona,Ahorros,Si,8336,0.21
42884,C-219,Lleida,Fondo de inversión,No,5069,0.21
42884,B-661,Lleida,Hipoteca,Si,13180,0.21
42884,C-189,Lleida,Hipoteca,Si,11906,0.21
42885,C-117,Barcelona,Fondo de inversión,No,10761,0.21
42885,C-829,Barcelona,Fondo de inversión,No,6044,0.21
42885,D-428,Barcelona,Ahorros,Si,13766,0.21
42885,B-727,Barcelona,Hipoteca,No,10527,0.21
42885,A-892,Gavà,Fondo de inversión,Si,8376,0.21
42885,B-346,Gavà,Ahorros,No,4280,0.21
42885,C-114,Tarragona,Plan de jubilación,No,12809,0.21
42885,A-381,Tarragona,Cuenta corriente,Si,1380,0.21
42885,A-347,Tarragona,Plan de jubilación,Si,14640,0.21
42885,D-939,Girona,Hipoteca,Si,14220,0.21
42885,C-246,Girona,Cuenta corriente,Si,8030,0.21
42885,C-382,Lleida,Hipoteca,Si,156,0.21
42885,A-727,Lleida,Plan de jubilación,Si,8592,0.21
42885,D-798,Lleida,Plan de jubilación,Si,10331,0.21
42886,C-917,Barcelona,Plan de jubilación,Si,13221,0.21
42886,B-185,Barcelona,Plan de jubilación,Si,9811,0.21
42886,B-706,Barcelona,Plan de jubilación,No,14045,0.21
42886,A-561,Gavà,Fondo de inversión,No,13125,0.21
42886,C-496,Tarragona,Fondo de inversión,Si,10986,0.21
42886,D-547,Tarragona,Hipoteca,Si,11045,0.21
42886,A-801,Girona,Hipoteca,Si,3875,0.21
42886,B-402,Girona,Fondo de inversión,Si,1135,0.21
42886,A-352,Girona,Fondo de inversión,Si,10846,0.21
42886,C-480,Girona,Hipoteca,Si,7550,0.21
42886,C-195,Lleida,Hipoteca,Si,9036,0.21
42886,C-505,Lleida,Cuenta corriente,No,1856,0.21
42887,A-280,Barcelona,Ahorros,No,10427,0.21
42887,A-250,Barcelona,Hipoteca,No,5977,0.21
42887,B-257,Gavà,Ahorros,No,5893,0.21
42887,D-478,Gavà,Ahorros,Si,12190,0.21
42887,C-348,Tarragona,Plan de jubilación,Si,4866,0.21
42887,C-833,Tarragona,Cuenta corriente,Si,4804,0.21
42887,B-740,Tarragona,Fondo de inversión,No,8005,0.21
42887,B-136,Girona,Cuenta corriente,No,3543,0.21
42887,B-109,Girona,Plan de jubilación,Si,5220,0.21
42887,D-947,Girona,Cuenta corriente,No,9389,0.21
42887,D-635,Girona,Ahorros,No,12249,0.21
42887,C-938,Lleida,Hipoteca,No,6540,0.21
42887,C-119,Lleida,Fondo de inversión,No,14685,0.21
42888,C-173,Barcelona,Cuenta corriente,No,1892,0.21
42888,C-950,Barcelona,Plan de jubilación,Si,12822,0.21
42888,D-913,Gavà,Fondo de inversión,Si,5734,0.21
42888,D-205,Tarragona,Cuenta corriente,No,2126,0.21
42888,D-828,Tarragona,Cuenta corriente,Si,4921,0.21
42888,B-274,Tarragona,Cuenta corriente,Si,955,0.21
42888,C-973,Tarragona,Ahorros,No,4513,0.21
42888,B-432,Tarragona,Ahorros,No,3232,0.21
42888,D-636,Girona,Fondo de inversión,No,5997,0.21
42888,A-678,Girona,Plan de jubilación,Si,14798,0.21
42888,D-272,Girona,Hipoteca,No,7248,0.21
42888,A-712,Lleida,Hipoteca,Si,4381,0.21
42888,B-376,Lleida,Fondo de inversión,No,13745,0.21
42888,A-906,Lleida,Cuenta corriente,No,11616,0.21
42888,B-396,Lleida,Hipoteca,No,9330,0.21
42889,C-676,Barcelona,Cuenta corriente,Si,13581,0.21
42889,D-409,Barcelona,Plan de jubilación,Si,1655,0.21
42889,A-702,Gavà,Cuenta corriente,No,11723,0.21
42889,D-383,Gavà,Ahorros,Si,9409,0.21
42889,A-687,Gavà,Plan de jubilación,No,13140,0.21
42889,D-774,Gavà,Cuenta corriente,Si,2205,0.21
42889,A-500,Tarragona,Plan de jubilación,No,3285,0.21
42889,B-983,Tarragona,Cuenta corriente,Si,11915,0.21
42889,B-808,Tarragona,Ahorros,Si,4401,0.21
42889,D-846,Girona,Fondo de inversión,Si,8081,0.21
42889,C-206,Girona,Plan de jubilación,Si,1529,0.21
42889,A-329,Girona,Cuenta corriente,No,6169,0.21
42889,A-548,Lleida,Hipoteca,Si,14098,0.21
42890,A-803,Barcelona,Plan de jubilación,Si,8376,0.21
42890,D-781,Barcelona,Hipoteca,No,3160,0.21
42890,D-874,Barcelona,Hipoteca,No,8658,0.21
42890,C-213,Gavà,Plan de jubilación,No,4925,0.21
42890,C-714,Gavà,Plan de jubilación,No,9046,0.21
42890,C-659,Gavà,Ahorros,Si,1203,0.21
42890,B-508,Gavà,Ahorros,No,3621,0.21
42890,A-927,Tarragona,Plan de jubilación,No,4891,0.21
42890,C-957,Girona,Ahorros,No,5332,0.21
42890,B-328,Girona,Cuenta corriente,Si,6092,0.21
42890,D-328,Lleida,Fondo de inversión,No,14055,0.21
42890,D-592,Lleida,Hipoteca,Si,1450,0.21
42890,B-825,Lleida,Fondo de inversión,Si,7326,0.21
42890,D-950,Lleida,Ahorros,No,14488,0.21
42890,A-452,Lleida,Hipoteca,No,4812,0.21
42890,B-511,Lleida,Cuenta corriente,No,2760,0.21
42891,D-101,Gavà,Ahorros,Si,1201,0.21
42891,B-595,Gavà,Cuenta corriente,Si,13720,0.21
42891,B-515,Tarragona,Ahorros,No,9206,0.21
42891,A-560,Tarragona,Hipoteca,Si,7063,0.21
42891,A-806,Tarragona,Hipoteca,Si,9796,0.21
42891,A-213,Tarragona,Fondo de inversión,No,4956,0.21
42891,A-804,Girona,Plan de jubilación,No,9121,0.21
42891,B-144,Girona,Hipoteca,No,8373,0.21
42891,B-991,Girona,Fondo de inversión,Si,14185,0.21
42891,D-928,Girona,Fondo de inversión,Si,11133,0.21
42891,C-483,Lleida,Ahorros,Si,9277,0.21
42892,B-237,Gavà,Plan de jubilación,No,1673,0.21
42892,D-448,Gavà,Fondo de inversión,No,8793,0.21
42892,B-152,Gavà,Ahorros,No,2149,0.21
42892,D-428,Girona,Hipoteca,No,11157,0.21
42892,B-788,Girona,Hipoteca,No,10381,0.21
42892,D-560,Girona,Cuenta corriente,Si,3796,0.21
42892,C-461,Girona,Ahorros,Si,5071,0.21
42892,A-312,Girona,Cuenta corriente,No,5624,0.21
42892,D-523,Lleida,Fondo de inversión,Si,5700,0.21
42892,A-565,Lleida,Ahorros,No,12551,0.21
42892,C-779,Lleida,Cuenta corriente,No,12626,0.21
42893,D-865,Barcelona,Cuenta corriente,Si,11236,0.21
42893,C-140,Barcelona,Cuenta corriente,Si,7153,0.21
42893,C-926,Barcelona,Ahorros,Si,2164,0.21
42893,B-642,Gavà,Ahorros,No,11272,0.21
42893,D-595,Gavà,Cuenta corriente,No,13409,0.21
42893,B-828,Gavà,Fondo de inversión,Si,14504,0.21
42893,C-577,Gavà,Cuenta corriente,No,5317,0.21
42893,D-946,Tarragona,Plan de jubilación,Si,10235,0.21
42893,C-819,Tarragona,Cuenta corriente,Si,9895,0.21
42893,A-755,Tarragona,Cuenta corriente,Si,9990,0.21
42893,B-514,Girona,Plan de jubilación,No,10979,0.21
42893,B-765,Lleida,Ahorros,Si,913,0.21
42893,B-625,Lleida,Fondo de inversión,Si,6347,0.21
42893,C-629,Lleida,Ahorros,Si,11901,0.21
42893,C-600,Lleida,Plan de jubilación,No,6343,0.21
42893,C-539,Lleida,Fondo de inversión,Si,11525,0.21
42893,D-253,Lleida,Fondo de inversión,Si,2852,0.21
42893,D-985,Lleida,Hipoteca,No,516,0.21
42893,C-991,Lleida,Plan de jubilación,No,11407,0.21
42893,A-227,Lleida,Fondo de inversión,Si,4614,0.21
42894,A-591,Barcelona,Cuenta corriente,Si,4677,0.21
42894,C-991,Barcelona,Cuenta corriente,Si,1203,0.21
42894,A-119,Barcelona,Plan de jubilación,No,12692,0.21
42894,D-855,Barcelona,Cuenta corriente,Si,9672,0.21
42894,A-174,Barcelona,Hipoteca,Si,126,0.21
42894,A-631,Gavà,Ahorros,No,1723,0.21
42894,A-665,Gavà,Ahorros,Si,12072,0.21
42894,D-286,Gavà,Cuenta corriente,No,2585,0.21
42894,B-511,Gavà,Cuenta corriente,Si,9474,0.21
42894,A-393,Gavà,Ahorros,Si,1372,0.21
42894,A-155,Gavà,Fondo de inversión,No,5751,0.21
42894,C-379,Tarragona,Fondo de inversión,No,3665,0.21
42894,C-705,Tarragona,Plan de jubilación,Si,11319,0.21
42894,B-262,Girona,Hipoteca,Si,1848,0.21
42894,C-665,Girona,Ahorros,Si,5864,0.21
42894,D-313,Girona,Plan de jubilación,No,12714,0.21
42894,B-962,Lleida,Fondo de inversión,No,11634,0.21
42894,B-639,Lleida,Fondo de inversión,Si,6865,0.21
42894,D-293,Lleida,Cuenta corriente,Si,2052,0.21
42895,B-949,Barcelona,Fondo de inversión,Si,9225,0.21
42895,C-904,Barcelona,Cuenta corriente,Si,8030,0.21
42895,B-828,Barcelona,Hipoteca,No,3031,0.21
42895,D-692,Barcelona,Plan de jubilación,No,14290,0.21
42895,D-665,Barcelona,Hipoteca,Si,11357,0.21
42895,A-473,Barcelona,Ahorros,Si,9832,0.21
42895,A-116,Gavà,Cuenta corriente,Si,9136,0.21
42895,D-580,Gavà,Ahorros,Si,5835,0.21
42895,C-574,Gavà,Cuenta corriente,No,6079,0.21
42895,B-422,Tarragona,Plan de jubilación,Si,3076,0.21
42895,C-549,Tarragona,Plan de jubilación,No,10460,0.21
42895,B-591,Tarragona,Hipoteca,No,6378,0.21
42895,D-250,Tarragona,Fondo de inversión,Si,14217,0.21
42895,A-333,Girona,Ahorros,No,9908,0.21
42895,B-771,Girona,Plan de jubilación,Si,6687,0.21
42895,B-109,Girona,Plan de jubilación,Si,1227,0.21
42895,C-841,Girona,Hipoteca,No,7422,0.21
42895,A-834,Girona,Fondo de inversión,Si,6807,0.21
42895,A-396,Girona,Ahorros,Si,7918,0.21
42895,B-136,Lleida,Ahorros,Si,11939,0.21
42895,D-131,Lleida,Hipoteca,No,6567,0.21
42896,D-929,Barcelona,Cuenta corriente,Si,13760,0.21
42896,A-247,Barcelona,Fondo de inversión,No,12908,0.21
42896,B-783,Barcelona,Hipoteca,Si,7361,0.21
42896,C-191,Gavà,Plan de jubilación,Si,7011,0.21
42896,C-410,Gavà,Ahorros,No,11852,0.21
42896,D-101,Tarragona,Ahorros,No,8776,0.21
42896,D-495,Tarragona,Hipoteca,Si,12589,0.21
42896,D-532,Tarragona,Ahorros,No,9785,0.21
42896,A-430,Girona,Fondo de inversión,Si,725,0.21
42896,C-816,Girona,Plan de jubilación,Si,11396,0.21
42896,A-732,Lleida,Ahorros,No,8256,0.21
42897,A-380,Barcelona,Plan de jubilación,Si,14990,0.21
42897,A-890,Barcelona,Hipoteca,No,3049,0.21
42897,C-150,Barcelona,Fondo de inversión,No,478,0.21
42897,B-398,Barcelona,Plan de jubilación,No,9379,0.21
42897,D-923,Barcelona,Cuenta corriente,No,7463,0.21
42897,D-677,Barcelona,Fondo de inversión,Si,1184,0.21
42897,B-613,Barcelona,Fondo de inversión,No,10331,0.21
42897,B-252,Barcelona,Plan de jubilación,No,1855,0.21
42897,C-960,Gavà,Cuenta corriente,Si,11668,0.21
42897,B-955,Gavà,Ahorros,No,10808,0.21
42897,A-981,Girona,Fondo de inversión,Si,11753,0.21
42897,B-652,Girona,Plan de jubilación,Si,10004,0.21
42897,B-403,Lleida,Fondo de inversión,No,9330,0.21
42897,C-272,Lleida,Cuenta corriente,Si,9464,0.21
42897,B-228,Lleida,Cuenta corriente,No,7510,0.21
42898,D-210,Barcelona,Ahorros,Si,11674,0.21
42898,A-435,Barcelona,Hipoteca,Si,10893,0.21
42898,D-524,Gavà,Hipoteca,No,11899,0.21
42898,D-266,Gavà,Fondo de inversión,No,7484,0.21
42898,D-613,Gavà,Fondo de inversión,Si,14346,0.21
42898,C-966,Gavà,Ahorros,No,9520,0.21
42898,C-886,Tarragona,Hipoteca,Si,14582,0.21
42898,A-653,Tarragona,Fondo de inversión,Si,5580,0.21
42898,A-136,Girona,Hipoteca,Si,10524,0.21
42898,A-114,Girona,Plan de jubilación,No,9912,0.21
42898,C-344,Lleida,Cuenta corriente,Si,8677,0.21
42899,C-376,Barcelona,Hipoteca,No,13486,0.21
42899,C-215,Barcelona,Fondo de inversión,Si,931,0.21
42899,A-404,Barcelona,Cuenta corriente,No,13155,0.21
42899,C-627,Barcelona,Ahorros,No,3792,0.21
42899,D-277,Barcelona,Cuenta corriente,Si,11385,0.21
42899,D-211,Barcelona,Ahorros,Si,6993,0.21
42899,C-437,Barcelona,Ahorros,Si,4845,0.21
42899,A-179,Gavà,Fondo de inversión,Si,13559,0.21
42899,C-345,Gavà,Plan de jubilación,No,8096,0.21
42899,B-637,Gavà,Ahorros,No,12662,0.21
42899,C-379,Tarragona,Ahorros,Si,1721,0.21
42899,C-215,Tarragona,Hipoteca,Si,12857,0.21
42899,D-881,Tarragona,Fondo de inversión,Si,10300,0.21
42899,A-746,Tarragona,Fondo de inversión,Si,643,0.21
42899,D-302,Tarragona,Cuenta corriente,No,4256,0.21
42899,B-792,Girona,Fondo de inversión,No,8827,0.21
42899,D-841,Girona,Fondo de inversión,No,13930,0.21
42899,B-804,Lleida,Plan de jubilación,No,11387,0.21
42899,A-884,Lleida,Hipoteca,Si,5804,0.21
42899,D-174,Lleida,Hipoteca,No,1146,0.21
42900,C-184,Barcelona,Plan de jubilación,Si,12258,0.21
42900,D-959,Barcelona,Fondo de inversión,Si,3537,0.21
42900,A-287,Gavà,Cuenta corriente,Si,615,0.21
42900,A-306,Gavà,Ahorros,No,6340,0.21
42900,A-772,Tarragona,Ahorros,Si,2722,0.21
42900,A-719,Tarragona,Hipoteca,Si,6966,0.21
42900,A-500,Tarragona,Plan de jubilación,No,1392,0.21
42900,A-170,Tarragona,Fondo de inversión,Si,6996,0.21
42900,B-585,Lleida,Plan de jubilación,Si,11279,0.21
42900,C-102,Lleida,Ahorros,No,11165,0.21
42900,A-184,Lleida,Fondo de inversión,Si,967,0.21
42900,B-561,Lleida,Cuenta corriente,Si,1561,0.21
42900,A-122,Lleida,Plan de jubilación,Si,1125,0.21
42900,A-104,Lleida,Cuenta corriente,Si,6684,0.21
42900,D-129,Lleida,Hipoteca,No,7352,0.21
42900,C-983,Lleida,Fondo de inversión,No,4446,0.21
42901,C-584,Barcelona,Ahorros,Si,9107,0.21
42901,A-669,Barcelona,Ahorros,No,13730,0.21
42901,C-859,Gavà,Hipoteca,No,482,0.21
42901,C-953,Gavà,Ahorros,Si,7546,0.21
42901,A-642,Gavà,Fondo de inversión,Si,11350,0.21
42901,A-411,Gavà,Hipoteca,Si,4757,0.21
42901,B-421,Tarragona,Hipoteca,Si,3538,0.21
42901,C-760,Tarragona,Hipoteca,No,144,0.21
42901,D-809,Girona,Fondo de inversión,Si,6553,0.21
42901,D-317,Lleida,Fondo de inversión,Si,5242,0.21
42901,C-803,Lleida,Cuenta corriente,No,14717,0.21
42902,B-887,Barcelona,Fondo de inversión,Si,5038,0.21
42902,D-710,Tarragona,Plan de jubilación,Si,6245,0.21
42902,D-535,Tarragona,Ahorros,No,580,0.21
42902,A-712,Girona,Cuenta corriente,No,13348,0.21
42902,D-676,Lleida,Cuenta corriente,No,4770,0.21
42902,B-599,Lleida,Ahorros,Si,4535,0.21
42902,B-134,Lleida,Ahorros,No,9750,0.21
42902,B-985,Lleida,Fondo de inversión,No,8358,0.21
42902,A-763,Lleida,Ahorros,No,10832,0.21
42903,C-971,Barcelona,Fondo de inversión,Si,10183,0.21
42903,A-967,Barcelona,Plan de jubilación,No,13800,0.21
42903,D-289,Gavà,Plan de jubilación,No,3452,0.21
42903,D-744,Tarragona,Fondo de inversión,Si,1419,0.21
42903,A-655,Tarragona,Hipoteca,Si,11381,0.21
42903,A-419,Tarragona,Fondo de inversión,Si,1604,0.21
42903,D-349,Girona,Fondo de inversión,Si,3375,0.21
42903,D-661,Lleida,Ahorros,Si,5529,0.21
42903,B-100,Lleida,Ahorros,No,4381,0.21
42903,D-981,Lleida,Fondo de inversión,Si,4808,0.21
42904,C-158,Barcelona,Cuenta corriente,No,9852,0.21
42904,B-383,Barcelona,Hipoteca,Si,4446,0.21
42904,D-556,Gavà,Fondo de inversión,Si,10100,0.21
42904,A-950,Gavà,Plan de jubilación,No,9640,0.21
42904,A-247,Gavà,Hipoteca,No,9738,0.21
42904,B-940,Tarragona,Hipoteca,Si,10012,0.21
42904,D-517,Girona,Hipoteca,No,5046,0.21
42904,C-537,Girona,Cuenta corriente,Si,6748,0.21
42904,B-888,Lleida,Fondo de inversión,Si,14079,0.21
42904,A-856,Lleida,Fondo de inversión,Si,5877,0.21
42904,A-233,Lleida,Plan de jubilación,No,2523,0.21
42904,A-379,Lleida,Hipoteca,Si,13453,0.21
42905,A-898,Barcelona,Ahorros,Si,14718,0.21
42905,D-435,Barcelona,Plan de jubilación,Si,9388,0.21
42905,B-931,Barcelona,Cuenta corriente,No,14265,0.21
42905,D-579,Gavà,Cuenta corriente,Si,9823,0.21
42905,B-766,Gavà,Cuenta corriente,No,10920,0.21
42905,C-180,Tarragona,Cuenta corriente,Si,9847,0.21
42905,C-908,Tarragona,Ahorros,No,3637,0.21
42905,B-677,Girona,Fondo de inversión,No,6560,0.21
42905,A-979,Girona,Ahorros,No,7765,0.21
42905,D-243,Girona,Hipoteca,No,176,0.21
42905,C-538,Lleida,Plan de jubilación,Si,11141,0.21
42905,D-388,Lleida,Cuenta corriente,No,13712,0.21
42906,B-274,Barcelona,Fondo de inversión,Si,12719,0.21
42906,A-507,Barcelona,Plan de jubilación,Si,1230,0.21
42906,B-797,Tarragona,Ahorros,No,10762,0.21
42906,A-280,Tarragona,Ahorros,No,14167,0.21
42906,D-959,Tarragona,Cuenta corriente,No,3901,0.21
42906,D-788,Lleida,Cuenta corriente,Si,5961,0.21
42906,A-615,Lleida,Ahorros,Si,14562,0.21
42906,C-497,Lleida,Plan de jubilación,Si,2044,0.21
42907,D-389,Barcelona,Ahorros,No,8683,0.21
42907,C-432,Gavà,Ahorros,No,6538,0.21
42907,D-828,Gavà,Fondo de inversión,No,11581,0.21
42907,D-457,Tarragona,Cuenta corriente,Si,2261,0.21
42907,D-739,Tarragona,Hipoteca,Si,3679,0.21
42907,B-407,Lleida,Hipoteca,No,2505,0.21
42907,A-644,Lleida,Hipoteca,Si,4879,0.21
42907,B-129,Lleida,Cuenta corriente,Si,11070,0.21
42907,D-328,Lleida,Fondo de inversión,Si,12029,0.21
42907,C-655,Lleida,Cuenta corriente,No,8287,0.21
42907,B-926,Lleida,Plan de jubilación,Si,13565,0.21
42908,B-902,Barcelona,Cuenta corriente,Si,4113,0.21
42908,C-828,Barcelona,Fondo de inversión,No,5306,0.21
42908,C-107,Barcelona,Fondo de inversión,No,9283,0.21
42908,A-307,Gavà,Cuenta corriente,Si,2307,0.21
42908,C-785,Gavà,Ahorros,Si,1712,0.21
42908,C-178,Gavà,Fondo de inversión,Si,4769,0.21
42908,C-686,Tarragona,Hipoteca,Si,10231,0.21
42908,A-559,Tarragona,Plan de jubilación,No,2718,0.21
42908,D-401,Girona,Fondo de inversión,No,664,0.21
42908,C-681,Girona,Cuenta corriente,No,13542,0.21
42908,A-721,Girona,Fondo de inversión,No,783,0.21
42908,D-270,Girona,Ahorros,Si,10387,0.21
42908,A-657,Lleida,Fondo de inversión,No,14175,0.21
42908,C-819,Lleida,Ahorros,Si,14861,0.21
42909,A-334,Gavà,Plan de jubilación,No,11537,0.21
42909,D-543,Gavà,Fondo de inversión,No,10867,0.21
42909,A-809,Gavà,Hipoteca,Si,6250,0.21
42909,C-533,Tarragona,Fondo de inversión,No,4683,0.21
42909,C-269,Tarragona,Plan de jubilación,No,6307,0.21
42909,A-880,Tarragona,Plan de jubilación,No,1159,0.21
42909,A-296,Tarragona,Hipoteca,No,1875,0.21
42909,C-124,Tarragona,Cuenta corriente,Si,12759,0.21
42909,C-177,Girona,Cuenta corriente,Si,908,0.21
42909,B-739,Girona,Hipoteca,No,13642,0.21
42909,B-367,Lleida,Cuenta corriente,Si,14784,0.21
42909,D-571,Lleida,Plan de jubilación,Si,6830,0.21
42909,A-521,Lleida,Hipoteca,Si,2969,0.21
42909,C-846,Lleida,Fondo de inversión,No,5806,0.21
42909,A-829,Lleida,Hipoteca,Si,12802,0.21
42909,A-890,Lleida,Hipoteca,Si,249,0.21
42910,A-350,Barcelona,Ahorros,Si,2451,0.21
42910,A-870,Barcelona,Fondo de inversión,Si,6720,0.21
42910,B-249,Barcelona,Ahorros,Si,10859,0.21
42910,C-269,Barcelona,Cuenta corriente,No,10067,0.21
42910,B-213,Gavà,Cuenta corriente,Si,838,0.21
42910,D-624,Gavà,Hipoteca,No,7278,0.21
42910,B-715,Gavà,Hipoteca,Si,2102,0.21
42910,D-837,Tarragona,Cuenta corriente,Si,3161,0.21
42910,A-188,Tarragona,Fondo de inversión,No,2102,0.21
42910,B-616,Tarragona,Plan de jubilación,No,4182,0.21
42910,A-645,Tarragona,Hipoteca,No,7940,0.21
42910,C-676,Girona,Plan de jubilación,Si,721,0.21
42910,D-430,Girona,Plan de jubilación,No,2407,0.21
42910,D-662,Girona,Hipoteca,No,9661,0.21
42910,C-569,Lleida,Fondo de inversión,No,10361,0.21
42910,D-738,Lleida,Hipoteca,Si,4367,0.21
42910,B-703,Lleida,Plan de jubilación,No,12501,0.21
42910,C-172,Lleida,Hipoteca,Si,4403,0.21
42910,D-492,Lleida,Cuenta corriente,No,6023,0.21
42911,D-828,Barcelona,Fondo de inversión,Si,14215,0.21
42911,C-513,Gavà,Fondo de inversión,Si,1596,0.21
42911,A-794,Gavà,Plan de jubilación,Si,11238,0.21
42911,C-625,Gavà,Plan de jubilación,Si,6871,0.21
42911,C-998,Tarragona,Plan de jubilación,Si,1516,0.21
42911,C-986,Tarragona,Hipoteca,No,3847,0.21
42911,D-655,Tarragona,Ahorros,Si,11710,0.21
42911,A-785,Tarragona,Ahorros,No,2834,0.21
42911,D-541,Girona,Cuenta corriente,No,8213,0.21
42911,C-803,Lleida,Hipoteca,No,2919,0.21
42911,D-308,Lleida,Cuenta corriente,No,10740,0.21
42912,B-863,Barcelona,Ahorros,Si,1668,0.21
42912,B-776,Barcelona,Cuenta corriente,Si,14247,0.21
42912,C-740,Barcelona,Plan de jubilación,Si,2948,0.21
42912,C-397,Gavà,Plan de jubilación,Si,3817,0.21
42912,C-657,Tarragona,Hipoteca,Si,14881,0.21
42912,B-785,Tarragona,Plan de jubilación,No,10325,0.21
42912,D-321,Girona,Plan de jubilación,No,14988,0.21
42912,B-320,Girona,Fondo de inversión,No,467,0.21
42912,B-120,Lleida,Cuenta corriente,No,11485,0.21
